'ATP1B1','CDCA4','CLIC4','CNDP2','CRYZ','GATA3','GLRX','HOMER2','HSD17B11','IGFBP3','MTA1','PAX8','PROS1','SCYL3','SFN','SGCB','SLC37A4','SPDEF','SPP1','TFAP2A','TNIP1','USP7','XBP1','ZNF395','GAPDH',Class
118.84,9.6763,66.477,44.952,4.9763,2.6533,8.2733,4.1272,26.219,260.61,17.341,2.3921,20.967,4.2039,351.24,5.7052,19.312,0.65548,70.457,17.554,31.583,19.679,84.601,12.071,4223.2,LUSC
54.105,5.545,77.526,69.101,12.988,1.4579,31.579,6.0097,22.451,15.282,14.681,0.51196,13.498,1.5454,84.76,2.9455,22.143,1.7046,118.98,0.091312,41.487,17.262,89.001,3.0843,2350.1,LUSC
177.6,19.06,17.368,106.73,7.482,1.018,8.2333,18.77,8.848,211.92,26.939,0.23735,15.442,2.9884,327.69,4.2046,17.288,2.7641,282.48,6.7556,31.987,27.485,106.29,28.066,4790.3,LUSC
228.28,10.265,48.26,31.058,5.7094,0.67895,7.992,9.1031,9.0368,77.615,12.532,0.87717,14.081,2.8596,919.57,3.622,7.4504,0.12878,311.17,9.7569,47.441,19.123,150.68,7.9507,2537.4,LUSC
54.603,9.359,63.962,54.911,3.3692,1.5708,16.435,3.1109,14.747,132.56,17.09,0.16945,8.0401,2.2839,147.79,5.8171,7.4977,0.22835,441.54,5.363,41.598,20.391,216.1,10.782,2506.4,LUSC
22.515,9.9976,39.183,45.489,6.3577,22.845,3.2945,4.9231,12.992,23.702,25.379,2.4277,1.6508,4.69,62.014,2.8061,18.249,1.1938,73.365,29.707,26.741,34.694,88.441,7.7508,8861.9,LUSC
137.24,35.013,67.464,49.182,14.037,0.31398,11.974,8.1484,10.337,119.83,30.263,0.063516,10.371,3.9786,874.27,5.7081,8.8087,0.47525,2755.3,7.7404,35.471,23.119,97.329,8.6701,3561,LUSC
142.05,16.89,93.982,56.411,10.906,2.657,15.786,18.542,9.4122,26.096,19.71,0.21753,9.809,3.775,563.14,7.574,10.292,10.685,611.61,17.12,40.933,15.818,148.57,16.215,4997,LUSC
177.73,19.453,73.195,38.488,8.7777,0.69275,15.066,5.057,14.915,300.19,15.739,2.093,7.7524,4.9899,230.1,10.341,17.363,0.17374,2338.3,7.0563,31.722,20.111,166.18,11.409,2686.3,LUSC
141.36,18.332,64.341,26.884,10.263,0.33851,9.0094,6.0449,11.317,1272.5,19.88,1.5841,18.536,7.8264,223.09,7.0506,10.277,0.27769,91.315,10.564,26.125,21.177,161.29,16.243,3507.8,LUSC
42.794,21.661,62.965,55.247,12.929,6.9398,19.847,3.634,25.711,126.88,14.23,1.1213,7.8029,3.3278,174.46,18.213,12.47,0.76133,270.06,9.7917,57.181,20.166,230.04,9.9159,2911.5,LUSC
85.073,17.648,102.39,43.433,10.018,0.41354,5.7979,16.342,16.283,27.502,31.532,0.022706,7.2705,2.9876,184.57,8.0506,12.84,4.3521,284.44,23.705,36.296,35.474,135.8,21.217,5843,LUSC
53.385,13.045,46.397,53.627,24.949,0.10666,8.6402,0.14967,26.736,72.97,12.052,0.094545,4.4433,3.014,35.646,4.3356,21.724,0.84801,225.97,0.25546,23.365,20.283,340.92,6.6926,4186.3,LUSC
81.094,13.492,150.51,121.4,22.698,1.8782,58.955,0.34805,14.695,28.234,15.395,1.0294,3.6069,7.7117,153.3,5.3125,27.139,0.024346,205.92,25.481,70.351,17,92.56,2.7883,3217,LUSC
246.9,20.125,53.158,32.254,27.472,0.48245,10.551,2.4572,23.435,36.957,25.666,0.95524,2.459,4.4031,41.158,8.8643,23.25,0.20084,162.28,0.41806,19.671,16.511,341.93,8.7016,2442.3,LUSC
35.981,23.704,98.452,112.58,9.0297,0.67188,9.8811,2.7854,19.552,29.512,20.998,1.1931,2.897,5.3074,24.687,8.3156,15.035,2.0103,63.366,11.497,41.489,15.08,80.837,13.515,2307.1,LUSC
26.189,20.48,58.869,34.924,1.8214,0.45026,12.285,7.3333,12.273,219.09,20.179,0.15632,5.2649,2.8798,192.54,7.1545,9.4187,0.72529,2139.8,1.41,33.975,12.912,194.74,11.485,4098.5,LUSC
112.5,32.036,64.588,34.769,4.3075,0.46629,6.8791,7.3268,12.373,1085.6,21.502,1.214,9.0981,3.7563,837.65,4.3399,11.659,0.12512,838.92,10.766,45.627,23.991,79.613,12.98,3587.1,LUSC
103.75,34.53,60.081,63.821,11.456,0.24103,10.709,12.078,19.599,39.028,40.609,1.0349,8.2657,5.5931,333.88,5.7302,19.422,0.6906,379.73,6.5058,30.918,18.777,171.54,17.236,3536.8,LUSC
51.38,29.225,104.56,61.274,7.2441,0.7959,8.9698,1.1941,9.7077,10.749,14.766,0.26093,3.6809,2.5277,988.96,3.7613,5.1365,0.77016,125.61,17.168,59.948,17.385,126.59,21.156,5624.6,LUSC
27.928,32.843,58.685,33.794,15.052,2.2378,7.6114,12.58,12.202,135.58,16.461,2.0518,17.884,4.9766,666.91,6.4953,13.181,1.0694,3347.7,18.308,27.941,14.289,100.64,16.488,7915.2,LUSC
131.5,10.516,55.599,63.849,9.0225,1.484,20.546,2.0424,23.183,180.04,12.98,1.2303,7.8009,4.234,134.87,4.9802,8.6571,0.39918,310.05,6.3159,49.895,22.127,198.48,10.599,3342,LUSC
242.11,47.961,62.253,28.99,7.5054,2.9045,8.7937,14.922,22.257,155.47,21.928,1.9817,3.1692,3.3567,615.89,10.033,7.2444,3.4676,708.81,12.78,80.044,18.859,103.22,6.27,2475.9,LUSC
27.436,23.354,104.74,63.652,38.999,4.4492,19.654,10.183,28.208,53.621,9.2786,0.45016,14.344,3.614,191.05,23.062,10.271,0.2886,380.28,6.6379,31.41,15.425,238.25,6.0106,6590.9,LUSC
168.25,12.776,40.131,54.325,8.7213,0.49778,18.169,3.5873,14.693,167.87,14.764,1.0448,5.1859,4.7673,315.3,7.6522,9.8053,0.51744,1046.7,7.626,34.603,25.004,138.96,23.676,1790.1,LUSC
123.62,49.071,53.394,46.256,9.4828,0.52098,29.629,2.9983,43.161,184.83,14.95,0.92898,9.1632,4.3664,330.52,4.1551,9.3612,1.6188,425.54,3.8856,26.975,13.355,277.91,16.577,2419,LUSC
128.32,11.749,25.338,41.381,12.977,2.3467,17.368,13.796,12.868,629.89,19.832,1.3761,5.1826,4.7932,494.95,5.2022,12.631,1.6823,4873.6,8.0367,37.039,21.55,181.98,19.659,3481.9,LUSC
127.5,18.309,66.289,94.434,6.977,0.89818,24.852,22.314,20.794,79.742,21.602,1.9815,10.83,3.32,629.86,4.6006,14.886,1.7488,1527.8,20.507,53.614,25.49,168.3,9.3654,2547.5,LUSC
116.97,38.119,42.303,58.639,16.863,0.073307,17.616,15.684,27.372,204.46,6.304,0.11614,19.292,3.9571,561.16,7.583,11.748,0.97986,569.32,4.9198,23.3,9.5579,172.98,16.618,3422.9,LUSC
200.65,31.041,65.194,36.81,7.2179,2.6983,7.4604,16.771,10.763,203.82,18.657,0.20044,4.994,3.0924,453.79,6.7166,13.237,0.15417,863.46,12.124,41.065,18.242,159.79,13.804,4027.5,LUSC
46.918,29.762,48.037,44.202,6.1818,0.215,9.9936,10.651,15.728,135.41,22.994,2.7672,2.752,3.6251,193.47,9.3305,20.997,0.35274,485.35,7.7442,27.711,12.669,261.42,10.601,3203.4,LUSC
79.802,23.117,49.147,31.29,8.6656,1.7598,11.501,10.161,21.289,24.871,22.438,0.062941,5.0401,4.3185,364.06,5.0703,12.588,0.42441,263.09,12.667,26.533,19.324,97.53,9.1866,2458.9,LUSC
215.61,19.492,74.957,77.946,4.267,0.29567,8.954,17.484,7.727,92.241,17.221,0.77315,8.281,3.9631,1311.2,3.9296,12.276,1.1491,1135.5,18.05,42.793,26.442,196.3,16.618,6327.4,LUSC
30.84,15.359,36.392,42.196,17.054,18.424,28.506,0.17335,7.7601,114.09,16.294,1.0532,1.6154,7.4664,85.058,1.6922,7.2456,39.967,389.57,16.487,33.039,9.2244,476.79,3.9593,4441.8,LUSC
76.38,12.355,53.661,88.771,10.944,6.1716,13.577,3.6691,19.486,165.39,13.396,0.31002,5.0288,3.2348,155.34,8.9535,14.192,1.0191,314.51,6.5394,35.789,14.713,118.8,22.301,3682.9,LUSC
85.882,18.272,76.57,47.849,5.4322,0.67139,8.8085,5.308,19.768,88.659,17.511,0.53771,10.904,3.0086,411.86,21.971,12.2,0.046603,399.28,3.8645,27.377,21.278,114.38,8.8813,3484.8,LUSC
68.925,20.919,123.86,78.247,6.9692,1.4313,12.011,11.455,15.725,56.018,24.038,0.26867,8.3527,3.462,340.32,8.9382,7.0384,1.5448,376.9,6.8141,31.57,24.361,250.11,47.263,3680.1,LUSC
65.291,35.991,127.34,45.585,11.925,1.3087,11.279,16.623,61.759,144.16,31.874,2.1373,15.851,3.1558,173.81,11.034,23.254,0.5978,453.35,5.8993,35.959,19.092,135.88,21.785,2279.9,LUSC
58.525,15.714,60.28,37.857,5.0356,4.5499,9.4016,9.4769,17.937,345.41,32.319,0.98814,6.9254,4.7769,80.559,10.342,8.1367,1.1183,190,5.6625,68.429,39.202,145.32,19.454,2111.3,LUSC
102.56,8.3099,61.11,55.188,12.502,0.95255,14.21,5.0981,17.328,290.12,8.4584,1.8032,8.5373,4.2994,482.42,5.6873,15.978,0.20245,1217.3,3.9792,35.953,27.001,189.72,12.105,2651.7,LUSC
218.21,41.747,79.215,49.921,4.8866,0.33234,4.8509,0.7407,10.291,106.27,35.519,0.1747,26.588,3.7057,195.22,7.8753,18.328,0.041942,189.22,9.5293,40.751,17.823,123.58,30.533,4489.9,LUSC
47.553,29.915,28.637,49.237,15.621,2.8853,1.6751,1.6809,7.7318,59.497,63.068,0.20407,18.024,4.43,67.003,8.7733,14.148,0.60621,27.895,25.058,19.708,64.405,39.229,33.5,2106.2,LUSC
62.704,29.36,60.203,39.521,5.075,1.8744,9.8959,4.3142,8.9947,135.32,24.778,0.24549,5.4176,3.3818,127.24,8.6655,9.2195,0.55661,62.316,3.2599,32.232,22.827,133.17,15.152,5616.3,LUSC
172.89,8.9437,66.176,55.135,5.7892,0.94488,12.167,5.6685,32.368,114.89,8.3948,1.2245,15.214,5.6194,216.93,5.5637,11.976,0.24477,851.48,3.9529,37.429,18.09,114.77,8.8562,4909.3,LUSC
145.75,30.158,64.853,56.968,13.156,0.4709,16.994,3.3537,26.273,316.98,23.456,0.64934,10.614,4.2848,163.26,19.34,16.515,1.1364,1059.5,5.9514,37.925,15.281,145.11,13.804,3978.6,LUSC
76.927,6.4697,78.583,65.599,28.702,0.61381,10.087,3.3927,17.568,52.839,13.262,0.63972,11.843,2.5977,190.5,9.6065,7.6437,8.7011,398.23,9.8501,52.649,33.515,137.14,5.6818,3151.4,LUSC
235.12,32.841,60.66,13.472,7.006,0.22888,2.934,0.85795,13.559,97.104,33.562,0.89487,0.87447,8.2049,402.21,5.2765,10.947,0.0051439,909.36,10.196,31.017,33.183,35.056,12.599,2691.8,LUSC
90.943,8.3738,72.623,54.661,5.1389,5.0718,8.7346,0.7558,10.025,35.314,16.862,1.8306,3.1416,5.2776,89.265,4.0078,11.793,0.19564,245.87,16.078,76.152,16.445,97.239,13.376,4039.9,LUSC
155.58,6.1683,38.003,55.341,8.8637,0.23007,4.8786,10.989,10.819,144.03,15.192,0.19135,34.691,4.4043,208.04,24.008,15.844,0.14968,1439.7,8.4568,56.937,27.13,89.207,8.2167,2077.5,LUSC
154.03,15.772,36.264,75.695,9.2977,0.90444,4.3649,11.768,21.734,139.76,29.077,0.12863,19.932,4.2007,333.66,5.4423,10.365,0.19285,27.461,9.3724,22.09,30.565,50.172,14.974,2507,LUSC
641.37,42.581,32.732,60.222,8.9074,0.83731,3.3061,10.678,11.502,207.34,72.923,1.5023,19.501,4.0146,203.17,2.7061,31.916,0.20685,3445.8,21.243,25.217,19.986,145.6,11.73,6402.4,LUSC
127.86,22.21,25.972,49.798,4.573,0.1283,4.7791,1.9752,11.534,125.85,30.131,0.11109,10.39,2.8838,495.02,3.3741,18.452,0.10795,817.27,13.973,30.163,38.483,47.294,9.9793,3480.2,LUSC
53.115,8.1584,113.75,60.088,8.8524,1.5101,12.542,6.2255,18.561,119.48,15.872,0.3381,15.468,2.6239,155.2,12.703,6.6629,0.43382,493.16,9.3246,49.327,21.283,99.921,10.538,1269.8,LUSC
7.6643,16.301,107.16,41.652,20.531,0.67963,10.75,3.3903,25.531,36.397,29.881,1.878,12.313,2.608,2.0458,8.22,13.405,0.085385,260.68,13.786,26.181,52.748,145.87,11.63,2408.9,LUSC
181.29,17.265,81.925,32.903,9.4786,1.3861,10.827,6.7239,12.487,94.377,21.75,0.35379,10.679,3.3636,245.92,9.8669,6.1073,0.072195,1240.5,9.1967,34.284,29.795,221.66,9.3307,2519.1,LUSC
121.53,19.75,59.879,20.724,6.8124,0.66184,3.1503,0.26028,4.2807,444.53,40.769,0.12093,5.1186,2.589,431.49,6.6431,12.756,0.030848,70.822,11.874,54.837,24.31,81.426,10.013,5690.3,LUSC
57.634,2.8527,140.08,78.756,9.4109,1.5311,27.001,3.9313,41.353,40.764,10.981,0.66783,38.755,2.5612,13.381,15.607,7.2055,1.9374,2.136,0.15381,60.266,20.64,103.92,14.266,602.08,LUSC
45.843,10.322,74.86,68.536,4.8327,0.38866,8.9132,33.437,11.61,41.967,16.141,0.32594,9.6321,2.735,334.12,2.9103,11.018,0.093448,733.5,18.534,40.597,23.97,130.78,19.405,4026.9,LUSC
102.06,22.473,2.9615,39.496,4.8811,3.8671,3.699,13.498,4.7057,174.72,61.801,1.5817,3.4935,2.3201,912.75,1.8071,16.705,0.93008,7.6876,21.24,24.109,35.301,65.41,18.262,5037.4,LUSC
86.642,11.267,12.062,153.7,16.894,4.1342,9.8571,1.6939,7.0173,97.593,28.799,102.39,0.70755,2.6768,113.88,3.0566,9.2493,1.4094,8.7459,14.639,77.295,19.292,79.862,8.8215,2678.4,UCEC
48.476,14.72,29.843,163.55,29.865,0.44261,4.2877,8.0384,10.75,42.164,35.618,132.97,5.1155,2.0032,57.384,4.1507,25.806,0.2368,389.81,1.3295,44.292,27.81,164.85,28.947,4242.1,UCEC
97.263,9.2448,10.319,49.18,0.84432,0.19954,2.2229,13.329,6.8874,93.143,44.766,205,4.8629,2.1474,6.0224,5.7405,12.071,0.18707,55.715,1.1095,80.799,12.065,14.609,12.075,3593.5,UCEC
130.84,7.0476,14.764,53.617,5.0624,1.0972,11.37,11.713,3.1053,168.72,21.368,69.341,0.9063,1.569,13.882,1.8757,9.587,0.35664,26.118,5.8822,36.777,13.776,142.19,5.6625,2172.3,UCEC
38.259,6.9191,7.6962,142.02,7.5447,0.43678,10.879,87.432,8.245,96.801,43.072,60.841,0.65708,3.7735,147.88,10.804,22.665,110.34,223.3,4.7295,68.667,18.617,175.96,7.9867,5725.3,UCEC
54.717,16.394,25.122,106.5,7.7911,0.85022,17.049,15.669,12.532,341.4,55.403,124.72,1.1296,7.8593,89.944,10.064,19.608,64.573,392.17,16.444,43.476,22.122,202.51,9.2386,4054.2,UCEC
284.93,16.388,56.64,86.132,18.591,0.29336,5.086,51.353,21.526,53.563,51.538,30.898,0.1986,3.1726,106.17,20.896,25.842,214.03,9.6423,59.303,74.391,19.998,500.38,11.259,6850.4,UCEC
51.681,13.098,15.792,176.54,25.632,0.23492,30.546,67.066,6.5978,25.547,32.333,63.09,0.85664,3.7409,25.247,8.2378,24.241,134.76,29.703,7.4701,99.142,22.695,170.07,7.0988,3717.7,UCEC
34.187,9.8632,25.793,114.09,13.82,0.49053,27.173,52.221,13.538,146.26,40.06,37.157,2.8736,2.4766,21.822,7.4866,22.332,74.324,23.629,3.416,42.724,18.989,108.28,6.526,4188.4,UCEC
153.25,11.359,28.067,151.51,16.116,0.48954,7.4078,27.071,16.72,102.82,34.93,93.214,4.4003,3.7529,21.641,6.906,31.878,33.315,33.401,14.161,34.76,22.173,222.1,9.3726,2728.3,UCEC
54.595,30.144,21.711,44.622,9.8167,0.93337,12.589,0.37156,13.41,82.767,52.956,50.609,17.647,4.5362,144.18,8.504,29.317,17.668,8.7267,0.25391,84.188,29.303,101.93,24.027,4164.3,UCEC
65.927,11.944,5.1598,93.067,8.9203,0.40406,6.707,34.032,4.0459,84.26,59.614,76.853,0.96649,3.5419,72.422,9.9081,23.295,47.415,21.345,5.5044,49.086,22.414,141.67,7.8839,3925.9,UCEC
35.015,13.823,4.2311,29.744,4.3482,0.38387,3.5161,15.127,2.8588,67.585,51.924,34.6,1.1678,1.9603,41.758,5.6114,17.222,77.348,7.8547,7.6364,49.72,12.615,25.193,1.6138,2290.2,UCEC
31.142,11.327,17.865,77.117,12.299,0.16845,4.6583,35.329,8.307,75.976,38.296,45.122,1.5652,1.2124,73.065,7.8944,13.302,47.502,20.599,0.24104,57.065,25.19,101.65,3.3107,3675.2,UCEC
120.64,2.7471,9.409,34.02,7.8756,0.52914,5.4786,20.224,6.8306,310.32,25.513,60.192,2.4068,5.2294,65.521,6.2262,7.6365,33.67,23.48,0.020191,44.008,10.398,52.415,7.858,3567.6,UCEC
69.438,18.168,28.858,128.65,9.2768,0.82494,15.944,32.502,1.7732,363.86,45.444,25.558,1.5758,2.3298,109.81,8.8105,17.437,56.404,57.129,3.1828,71.151,30.205,209.49,9.006,5335,UCEC
42.183,4.4562,15.002,45.02,5.8182,0.97792,48.557,1.9201,5.8726,110.73,24.579,44.547,2.2795,1.3541,26.011,2.6016,7.5537,0.26446,67.205,1.0038,39.735,12.637,197.32,2.5913,1443,UCEC
84.457,5.8707,24.44,138.62,25.279,0.22794,4.2778,107.57,16.462,36.237,25.352,53.611,1.6934,4.8991,48.057,17.919,16.505,80.332,107.81,8.7098,50.292,23.881,324.76,7.7982,2253.3,UCEC
65.261,11.172,18.66,64.671,6.752,0.37485,2.1923,27.454,9.0568,179.45,42.307,65.081,0.40601,8.3429,216.45,7.0537,11.851,75.967,80.969,45.091,35.583,18.47,134.21,11.575,1373.2,UCEC
49.211,15.723,44.004,69.585,10.271,1.6429,16.472,22.996,4.5029,186.38,27.732,0.7753,2.7805,2.291,164.9,9.9567,16.398,2.0948,52.059,2.2676,34.063,21.81,121.02,10.393,3925.6,UCEC
20.123,4.9989,2.3754,106.35,2.3089,0.43252,3.5897,51.711,1.6482,64.292,21.549,34.878,1.181,1.5106,280.09,7.6867,13.752,48.271,30.957,5.3554,36.046,8.4597,53.932,6.1924,4101.2,UCEC
58.769,11.516,21.38,156.92,6.9009,0.36197,14.543,13.89,5.5288,73.665,44.652,221.03,2.0763,2.0044,95.002,3.0667,13.304,1.8391,195.92,6.5671,41.07,17.202,74.406,7.5556,3361,UCEC
34.013,7.4462,39.034,33.29,10.716,1.2544,6.0117,15.949,8.0775,234.57,25.372,54.407,2.8509,1.4667,27.355,7.428,16.599,15.797,22.015,4.127,33.121,16.815,49.478,6.9447,1882.5,UCEC
44.148,9.0032,16.905,121.69,11.187,0.32567,14.996,11.218,10.949,180.48,31.693,36.509,2.4987,2.0519,248.17,5.535,13.541,40.216,113.17,6.9928,55.299,16.334,127.24,3.3626,3410.8,UCEC
29.936,8.6713,16.23,90.065,14.961,0.21076,4.7452,45.353,9.1017,163.07,46.378,37.528,1.9424,2.3195,53.239,11.01,16.313,56.599,54.86,0.91746,66.868,21.307,137.67,6.3455,3225,UCEC
100.29,5.9657,24.712,225.65,26.314,0.12343,9.0754,51.062,11.859,135.83,16.678,61.577,1.3927,4.6491,105.87,7.4027,14.668,37.97,62.1,9.9086,61.676,22.596,271.31,5.2838,2409.2,UCEC
104.17,11.161,42.077,101.83,18.378,0.58446,59.124,50.901,2.1947,198.84,45.171,39.933,0.8237,2.3313,136.24,10.802,14.488,45.589,54.993,21.192,63.208,22.922,590.13,9.6136,4122.3,UCEC
93.888,6.1949,16.755,98.439,10.025,1.667,5.6268,34.497,5.4063,151.49,46.301,85.952,1.4686,3.026,231.45,13.013,24.716,48.377,196.33,15.521,45.677,18.647,125.71,7.6114,3485.6,UCEC
73.367,20.987,18.139,53.27,6.5367,0.49737,4.211,3.8588,7.4522,111.93,51.719,214.74,0.74523,3.9783,18.663,4.7215,14.743,2.6765,41.283,6.6593,28.243,16.874,37.707,5.5627,2592.8,UCEC
134.93,7.1228,26.199,105.13,8.7394,0.26315,6.5331,47.91,6.8579,83.837,38.445,46.023,2.511,10.855,27.474,16.561,18.952,121.12,320.76,13.516,39.986,22.435,273.53,9.9025,2357.6,UCEC
63.508,10.78,22.229,54.448,5.9567,0.38737,2.5659,17.122,5.5344,100.25,48.195,204.23,1.9656,3.6135,2.2119,7.4117,20.373,30.042,62.908,8.1904,40.994,22.068,117.89,12.24,2497.9,UCEC
147.58,10.529,20.615,54.364,15.606,0.73494,13.82,18.786,9.3434,105.64,45.082,77.059,3.0338,5.7802,32.584,10.057,17.177,94.822,76.165,36.214,23.849,20.041,274.32,10.646,2903.5,UCEC
109.72,8.7916,49.324,94.959,18.83,0.92539,3.9103,74.837,25.751,32.223,49.709,75.357,1.0465,7.5173,20.445,26.414,13.666,189.5,54.22,14.573,32.469,33.443,618.26,10.109,3038.5,UCEC
43.882,16.913,32.272,69.471,6.4148,0.60858,8.5771,19.114,6.0589,85.401,55.525,178.2,2.325,2.4296,21.386,6.5932,24.157,0.65017,52.235,5.605,72.968,10.591,102.56,5.4005,7207.5,UCEC
38.785,14.342,45.11,56.706,17.954,1.4086,10.206,16.148,19.554,174.72,42.558,91.923,1.4575,2.7919,24.115,13.61,18.012,0.99578,38.286,6.7193,42.316,30.444,141.97,11.258,5227.4,UCEC
68.683,34.908,60.775,28.932,13.569,1.2112,4.0875,19.61,18.687,84.027,52.868,0.9308,6.6076,4.3911,24.071,17.816,29.478,1.3734,18.953,6.9758,27.196,32.529,27.663,18.47,4864.6,UCEC
33.121,15.983,61.634,114.42,8.1686,1.2348,5.8174,28.322,4.1713,131.24,49.317,60.091,1.5789,1.8086,215.03,8.8792,19.008,21.461,208.2,7.4216,52.101,25.9,174.69,6.739,4348.8,UCEC
69.929,27.913,16.29,24.75,2.4789,4.8056,6.6003,17.837,3.3448,106.19,146.79,57.708,0.5942,1.4827,24.692,5.2158,20.766,1.3681,11.707,1.3879,31.632,17.021,48.338,5.3757,3547,UCEC
25.862,15.92,3.9377,113.92,2.0277,1.417,3.2794,94.226,6.5229,59.256,54.579,333.1,0.4291,1.1687,38.483,2.8572,37.872,1.0199,175.65,13.068,81.414,13.957,27.365,9.4101,7270.3,UCEC
31.433,24.746,6.351,21.848,2.6843,0.10438,5.5042,7.617,1.8807,40.846,47.546,48.927,0.23031,1.9168,212.65,3.1652,10.959,6.5268,10.305,19.761,28.049,6.3387,17.187,2.5959,4470.5,UCEC
51.017,10.51,1.3516,27.724,1.3409,0.17227,2.2262,17.816,2.0532,48.484,22.938,56.267,0.34986,0.96739,27.633,3.5134,24.168,20.18,9.9916,26.401,37.332,10.531,23.299,2.7896,5196.7,UCEC
44.014,9.4999,34.996,79.816,20.562,0.37484,5.3146,25.259,6.4098,117.4,48.649,45.164,3.1219,3.2826,326.43,14.274,27.167,55.628,70.42,16.645,53.687,25.203,116.89,6.556,3866.9,UCEC
174.51,11.595,19.58,114.05,36.299,0.28932,5.2029,47.934,9.7347,94.332,32.95,32.756,1.1845,3.4531,87.509,11.226,26.745,127.19,78.781,3.8306,64.504,20.31,277.34,5.7252,3246.6,UCEC
261.66,8.0414,35.152,72.126,27.764,43.4,4.9802,14.334,27.62,106.16,34.673,57.529,1.9934,5.2984,46.772,10.278,20.966,29.763,76.742,29.919,47.57,21.302,95.698,13.566,2168.1,UCEC
121.08,34.93,44.509,70.263,2.6922,12.317,2.0542,18.632,20.021,33.824,86.517,233.36,20.371,2.4616,4.902,10.462,48.603,0.32884,34.875,10.346,24.806,12.501,55.139,17.404,2470.9,UCEC
56.678,15.696,14.839,88.283,7.4805,0.078694,5.7203,13.079,7.3534,332.6,41.83,105.67,1.0921,2.2006,18.952,8.7536,19.298,1.7107,132.02,3.9531,33.993,28.405,166.55,13.948,1908.3,UCEC
361.12,31.527,20.192,38.687,7.8397,2.7762,2.8153,13.644,9.5269,106.24,75.915,91.334,1.4569,1.8443,169.78,4.5064,25.082,3.2382,5.4807,27.749,42.882,16.213,29.835,8.4464,4731.5,UCEC
71.611,24.77,7.8133,46.615,10.527,0.19893,3.3632,11.151,2.9411,110.06,78.637,208.46,0.31686,2.2972,295.43,6.9105,37.417,75.333,17.528,7.2416,51.409,23.767,61.189,5.3355,4191.5,UCEC
88.798,4.8854,16.061,28.102,10.304,0.72798,11.145,1.0962,1.7326,64.734,19.534,51.703,0.18017,1.7476,105.56,1.3868,3.6023,0.96319,13.776,10.762,29.648,6.9034,106.85,0.99396,1271.9,UCEC
76.97,17.759,37.868,120.35,21.274,0.80795,5.6032,61.051,13.563,59.795,46.036,65.269,0.8628,3.9588,237.83,23.709,28.684,70.441,50.079,27.438,70.729,38.243,203.74,16.347,5165.9,UCEC
278.32,5.7029,10.81,68.574,21.167,0.77242,10.628,27.689,33.598,36.67,16.818,43.421,10.373,2.6782,34.877,9.595,30.942,52.917,12.564,5.0581,45.165,17.149,103.63,5.9376,2480.8,UCEC
98.107,18.37,11.971,70.135,10.566,1.3676,15.923,2.8705,15.328,206.36,61.02,133.83,0.98029,1.7385,38.18,6.374,22.596,0.39596,309.31,11.077,41.581,13.392,126.9,2.9579,2170.7,UCEC
46.471,5.3144,5.1882,97.086,14.239,0.95663,9.6771,31.558,8.5942,50.288,33.863,38.164,0.74438,2.0281,154.59,7.3649,19.243,68.913,16.638,7.3398,72.697,12.702,82.084,3.3989,2970.6,UCEC
35.447,4.3747,3.3424,32.711,4.302,0.39889,5.4848,15.538,2.5318,92.33,34.849,73.165,0.52463,2.3622,159.86,3.8042,13.674,60.619,7.0537,4.8905,26.4,10.302,46.429,4.4291,2263,UCEC
35.244,10.126,53.218,35.435,8.742,0.83367,8.3912,2.3049,16.667,489.8,27.104,16.914,4.4529,1.7015,151.76,7.3895,9.352,17.057,112.56,7.6729,45.368,17.817,45.17,6.1577,1800.2,UCEC
79.346,5.4295,7.7826,133.04,23.631,0.37322,7.068,38.841,9.0546,69.342,57.214,72.164,1.8398,1.5204,216.8,10.267,22.433,67.92,52.651,0.48886,70.058,20.044,126.18,8.3218,3843,UCEC
49.537,9.2256,15.273,100.81,17.034,0.35198,27.928,64.954,4.7502,89.443,54.435,31.384,0.9736,4.883,26.517,4.5063,15.929,93.159,7.0273,11.324,44.849,19.814,99.296,5.8543,3211.3,UCEC
58.227,7.043,10.763,87.984,19.39,0.24097,4.417,51.34,5.5947,99.136,38.758,89.883,0.87989,2.1602,43.187,5.3596,18.222,72.868,158.14,7.3218,53.833,15.441,139.36,7.256,2652.1,UCEC
116,25.395,19.708,76.638,15.765,0.23012,5.7564,55.428,0.7972,34.042,66.773,105.37,0.22659,3.9923,56.785,21.448,33.99,173.71,43.093,17.588,87.036,34.971,286.55,11.571,6277.5,UCEC
32.726,14.791,29.502,120.76,14.892,0.14707,12.148,34.209,8.3983,210.89,51.636,40.372,2.4938,2.283,96.643,10.011,24.861,29.852,62.107,13.851,57.673,24.348,109.67,5.3425,4508.2,UCEC
37.796,20.128,19.924,56.782,11.329,1.0107,3.5057,6.7848,6.3694,60.279,65.453,142.52,0.81897,1.3528,92.733,4.988,24.5,141.38,6.6068,6.493,66.293,21.516,171.21,7.6527,3948.7,UCEC
48.318,19.394,23.166,42.417,17.22,1.0077,7.1666,12.911,7.0976,190.34,97.365,118.21,3.0228,3.1415,17.648,6.6835,18.987,40.665,4.4254,23.276,29.986,23.653,97.454,3.7992,2049.8,UCEC
306.79,15.38,21.073,73.522,13.441,0.20199,6.2107,8.8438,3.1445,215.27,80.511,173.07,1.2489,3.6243,60.905,19.961,21.661,143.12,9.779,8.0585,72.891,26.047,177.56,18.615,4832.7,UCEC
